"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 04 20:11:14 UTC 2025","Thu Sep 04 20:11:14 UTC 2025","0","tests.integration","test_basic_xradio","TestBasicXradio","","","test_simple_string",""
"passed","Thu Sep 04 20:11:14 UTC 2025","Thu Sep 04 20:11:14 UTC 2025","0","tests.integration","test_basic_xradio","TestBasicXradio","","","test_simple",""
"skipped","Thu Sep 04 20:11:14 UTC 2025","Thu Sep 04 20:11:14 UTC 2025","0","tests.integration","test_flaky","","","","test_skipped_feature",""
"passed","Thu Sep 04 20:11:14 UTC 2025","Thu Sep 04 20:11:14 UTC 2025","0","tests.integration","test_flaky","","","","test_random_segfault","Random Seg Fault triggered (0.1% chance)"
"passed","Thu Sep 04 20:11:14 UTC 2025","Thu Sep 04 20:11:14 UTC 2025","0","tests.integration","test_flaky","","","","test_random_failure",""
"passed","Thu Sep 04 20:11:14 UTC 2025","Thu Sep 04 20:11:14 UTC 2025","1","tests.integration","test_basic_xradio","TestBasicXradio","","","test_invalid_sel",""
