"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Mon Jul 07 11:12:44 UTC 2025","Mon Jul 07 11:12:44 UTC 2025","0","tests.integration","test_flaky","","","","test_skipped_feature",""
"passed","Mon Jul 07 11:12:44 UTC 2025","Mon Jul 07 11:12:44 UTC 2025","0","tests.integration","test_basic_xradio","TestBasicXradio","","","test_invalid_sel",""
"passed","Mon Jul 07 11:12:44 UTC 2025","Mon Jul 07 11:12:44 UTC 2025","1","tests.integration","test_basic_xradio","TestBasicXradio","","","test_simple_string",""
"passed","Mon Jul 07 11:12:44 UTC 2025","Mon Jul 07 11:12:44 UTC 2025","0","tests.integration","test_flaky","","","","test_random_segfault","Random Seg Fault triggered (10% chance)"
"failed","Mon Jul 07 11:12:44 UTC 2025","Mon Jul 07 11:12:44 UTC 2025","0","tests.integration","test_flaky","","","","test_random_failure",""
"passed","Mon Jul 07 11:12:44 UTC 2025","Mon Jul 07 11:12:44 UTC 2025","0","tests.integration","test_basic_xradio","TestBasicXradio","","","test_simple",""
