"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Thu Sep 04 20:12:58 UTC 2025","Thu Sep 04 20:12:58 UTC 2025","113","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtWithData","","","test_get_max_dims[Antennae_North.cal.lsrk.split.ms]","Test getting maximum dimensions from a processing set"
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_main_balanced[0.03-dim_sizes2-expected_chunksize2]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","10","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_load_generic_table_ephem",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","0","tests.unit.measurement_set._utils._utils","test_stokes_types","","","","test_stokes_types",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_parse_chunksize[0.0002-pointing-xds8-expected_chunksize8-expected_error8]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","73","tests.unit.measurement_set._utils._msv2","test_create_field_and_source_xds","","","","test_create_field_and_source_xds_minimal",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","0","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtErrors","","","test_query_empty","Test that query raises an exception on empty DataTree"
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","2","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_is_nested_ms_ant",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_parse_chunksize[0.01-main-xds6-expected_chunksize6-expected_error6]",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_has_column_raises[ms_tab_nonexistent-DATA-expected_raises0]",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_make_taql_where_between_min_max[in_min_max0-where TIME >= -8.881784197001252e-16 AND TIME <= 2000000000.0]",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max0-in_array0-expected_result0]",""
"passed","Thu Sep 04 20:12:28 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","26","tests.unit.measurement_set._utils._msv2","test_create_antenna_xds","","","","test_create_antenna_xds_minimal_other_telescope",""
"passed","Thu Sep 04 20:12:28 UTC 2025","Thu Sep 04 20:12:28 UTC 2025","12","tests.unit.measurement_set._utils._msv2","test_create_antenna_xds","","","","test_create_antenna_xds_minimal_wrong_feed_ids",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_main[1e-09-pseudo_xds0-expected_chunksize0-expected_error0]",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_mjd_time[times0-expected_result0]",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","2","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_get_field_and_source_xds_with_group",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max14-in_array14-expected_result14]",""
"passed","Thu Sep 04 20:13:31 UTC 2025","Thu Sep 04 20:13:32 UTC 2025","1029","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtWithEphemerisData","","","test_get_combined_field_and_source_xds_ephemeris[ALMA_uid___A002_X1003af4_X75a3.split.avg.ms]","Test getting combined field and source dataset with ephemeris from a processing set"
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_optimised_functions","","","","test_inverse_pairing_function",""
"passed","Thu Sep 04 20:13:59 UTC 2025","Thu Sep 04 20:13:59 UTC 2025","65","tests.unit.measurement_set","test_processing_set_xdt","TestFunctionsAfterPreviousCalls","","","test_repeated_get_freq_axis[processing_set_from_custom_ms0]","
get_freq_axis() caches its results for subsequent calls. Check that.
"
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","4","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_system_calibration_xds_empty",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","1","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_get_partition_info_with_group",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","83","tests.unit.measurement_set._utils._msv2","test_partition_queries","","","","test_create_partitions_ms_min_with_all",""
"passed","Thu Sep 04 20:12:28 UTC 2025","Thu Sep 04 20:12:28 UTC 2025","256","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_convert_and_write_partition_without_opt",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_has_column[ms_minimal_required-TIME_CENTROID-True]",""
"passed","Thu Sep 04 20:12:33 UTC 2025","Thu Sep 04 20:12:33 UTC 2025","135","tests.unit.measurement_set","test_load_processing_set","TestLoadProcessingSet","","","test_check_datatree[Antennae_North.cal.lsrk.split.ms]","Test that the converted MS to PS complies with the datatree schema checker"
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","0","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtErrors","","","test_get_combined_antenna","Test that get_combined_antenna_xds raises an exception on empty DataTree"
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","32","tests.unit.measurement_set","test_convert_msv2_to_processing_set","","","","test_estimate_conversion_memory_and_cores_minimal[ms_minimal_required-partition_scheme1-expected_estimation1]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","27","tests.unit.measurement_set._utils._msv2","test_create_antenna_xds","","","","test_create_antenna_xds_without_opt",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_mjd_time[times1-expected_result1]",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_check_chunksize[chunksize1-pointing-expectation1]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_weather_xds_ms_without_opt_subtables",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","1","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtErrors","","","test_get_combined_field_and_source_xds_empty","Test that get_combined_field_and_source_xds raises an exception on empty DataTree"
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_check_chunksize[chunksize0-main-expectation0]",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_table[in_min_max1-expected_result1]",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_baseline_indices[unique_baselines1-baselines1-expected_output1]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_create_field_and_source_xds","","","","test_create_field_and_source_xds_empty",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","13","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_has_column_raises[generic_source_xds_min-ANTENNA1-expected_raises3]",""
"passed","Thu Sep 04 20:13:18 UTC 2025","Thu Sep 04 20:13:19 UTC 2025","944","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtWithEphemerisData","","","test_check_ephemeris_datatree[ALMA_uid___A002_X1003af4_X75a3.split.avg.ms]","Test that the converted MS to PS complies with the datatree schema checker"
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max5-in_array5-expected_result5]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","3","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_load_generic_table_polarization",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_itemsize_pointing_spec",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_baselines[ms_minimal_required-expected_output1]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_load_generic_cols_spw",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_has_column[ms_minimal_required-TIME-True]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_utimes_tol[-expected_output0]",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_main_balanced[0.001-dim_sizes0-expected_chunksize0]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","3","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_read_col_conversion_dask",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_casacore_time[times2-True-expected_result2]",""
"passed","Thu Sep 04 20:13:59 UTC 2025","Thu Sep 04 20:13:59 UTC 2025","63","tests.unit.measurement_set","test_processing_set_xdt","TestFunctionsAfterPreviousCalls","","","test_repeated_get_max_dims[processing_set_from_custom_ms0]","
get_max_dims() caches its results for subsequent calls. Check that.
"
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_rename_and_interpolate_to_time_bogus",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","16","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_pointing_xds_without_opt",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","2","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_utimes_tol[where DATA_DESC_ID IN [0,1] AND SCAN_NUMBER = 1 AND STATE_ID = 1-expected_output7]",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","0","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtErrors","","","test_plot_phase_centers_empty",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_optimised_functions","","","","test_unique_1d[input_array1-expected_unique_array1]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","4","tests.unit.measurement_set._utils._msv2","test_msv4_info_dicts","","","","test_create_info_dicts_empty",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","17","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_pointing_xds_min_time_interp",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_parse_chunksize[wrong_input_chunksize-main-xds5-None-expected_error5]",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_make_taql_where_between_min_max_empty",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","4","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_exists[generic_antenna_xds_min-False]",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_casacore_time[times1-True-expected_result1]",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_main[0.01-pseudo_xds2-expected_chunksize2-expected_error2]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","2","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_utimes_tol[where DATA_DESC_ID IN [0,1,2] AND SCAN_NUMBER = 1 AND STATE_ID = 0-expected_output3]",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","0","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_sel_with_data_group_missing",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max1-in_array1-expected_result1]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_subtables","","","","test_subtables_subt_rename_ids",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","8","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_load_generic_table_pointing",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","2","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_get_partition_info_default",""
"passed","Thu Sep 04 20:13:05 UTC 2025","Thu Sep 04 20:13:06 UTC 2025","132","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtWithData","","","test_get_combined_field_and_source_xds[Antennae_North.cal.lsrk.split.ms]","Test getting combined field and source dataset from a processing set"
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_baseline_indices[unique_baselines0-baselines0-expected_output0]",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","0","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_get_partition_info_with_group_wrong",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","21","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_load_generic_table_weather",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_casacore_time[times0-True-expected_result0]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","30","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_system_calibration_xds_min",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_has_column[ms_minimal_required-WEIGHT_SPECTRUM-False]",""
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_main_balanced[0.02-dim_sizes1-expected_chunksize1]",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","0","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtErrors","","","test_get_max_dims_empty","Test that get_max_dims raises an exception on empty DataTree"
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","64","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_baselines[ms_minimal_without_opt-expected_output2]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_read_flat_col_chunk_sigma",""
"passed","Thu Sep 04 20:12:45 UTC 2025","Thu Sep 04 20:12:46 UTC 2025","215","tests.unit.measurement_set","test_load_processing_set","TestLoadProcessingSet","","","test_sub_datasets[Antennae_North.cal.lsrk.split.ms]","Test loading with and without sub-datasets"
"passed","Thu Sep 04 20:12:27 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_mem_chunksize_to_dict_pointing[0.5-dim_sizes2-expected_chunksize2]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_read_flat_col_chunk_time",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","22","tests.unit.measurement_set._utils._msv2","test_partition_queries","","","","test_create_partitions_ms_min_with_field",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_table_has_column[ms_minimal_required-FOO_INEXISTENT-False]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:27 UTC 2025","797","tests.unit.measurement_set._utils._msv2","test_conversion","","","","test_convert_and_write_partition_custom[ms_custom_spec0]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","22","tests.unit.measurement_set._utils._msv2","test_partition_queries","","","","test_create_partitions_ms_min_with_state_id",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","0","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_weather_xds_empty_ant_ids",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","22","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_sel_polarization",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","34","tests.unit.measurement_set","test_convert_msv2_to_processing_set","","","","test_estimate_conversion_memory_and_cores_minimal[ms_minimal_required-partition_scheme2-expected_estimation2]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","3","tests.unit.measurement_set._utils._msv2","test_create_field_and_source_xds","","","","test_pad_missing_sources",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","65","tests.unit.measurement_set._utils._msv2","test_partition_queries","","","","test_create_partitions_ms_min_with_antenna1",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","4","tests.unit.measurement_set._utils._msv2","test_partition_queries","","","","test_create_partitions_ms_empty",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_read_flat_col_chunk_flag",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max3-in_array3-expected_result3]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","1","tests.unit.measurement_set._utils._msv2","test_create_field_and_source_xds","","","","test_create_field_and_source_xds_minimal_wrong_field_ids",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","1","tests.unit.measurement_set","test_measurement_set_xdt","","","","test_get_partition_info",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max9-in_array9-expected_result9]",""
"passed","Thu Sep 04 20:12:38 UTC 2025","Thu Sep 04 20:12:38 UTC 2025","162","tests.unit.measurement_set","test_load_processing_set","TestLoadProcessingSet","","","test_selective_loading[Antennae_North.cal.lsrk.split.ms]","Test loading with selection parameters"
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","2","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_create_pointing_xds_empty",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_get_pad_value_in_tablerow_column",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_casacore_time_to_mjd[times0-expected_result0]",""
"passed","Thu Sep 04 20:12:26 UTC 2025","Thu Sep 04 20:12:26 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read_main_table","","","","test_get_utimes_tol[where DATA_DESC_ID = 0 AND SCAN_NUMBER = 1 AND STATE_ID = 0-expected_output1]",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","0","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_find_projected_min_max_array[in_min_max4-in_array4-expected_result4]",""
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_convert_casacore_time[times3-True-expected_result3]",""
"passed","Thu Sep 04 20:12:29 UTC 2025","Thu Sep 04 20:12:29 UTC 2025","4","tests.unit.measurement_set._utils._msv2","test_msv4_sub_xdss","","","","test_rename_and_interpolate_to_time_with_none_time",""
"passed","Thu Sep 04 20:12:53 UTC 2025","Thu Sep 04 20:12:53 UTC 2025","165","tests.unit.measurement_set","test_load_processing_set","TestProcessingSetIterator","","","test_iterator_with_data_groups[Antennae_North.cal.lsrk.split.ms]","Test iterator with data group selection"
"passed","Thu Sep 04 20:12:25 UTC 2025","Thu Sep 04 20:12:25 UTC 2025","1","tests.unit.measurement_set._utils._msv2._tables","test_read","","","","test_extract_table_attributes_ant",""
"passed","Thu Sep 04 20:13:01 UTC 2025","Thu Sep 04 20:13:01 UTC 2025","120","tests.unit.measurement_set","test_processing_set_xdt","TestProcessingSetXdtWithData","","","test_get_freq_axis[Antennae_North.cal.lsrk.split.ms]","Test getting frequency axis from a processing set"
